49.882,24.927
50.002,24.924
49.972,24.771
49.778,24.065
50.247,26.153
50.515,27.595
50.165,25.882
50.025,25.064
50.177,25.721
49.458,22.035
50.067,25.414
49.738,23.68
50.058,25.329
50.093,25.49
49.999,24.961
49.682,23.406
49.881,24.38
50.024,25.201
49.692,23.42
50.224,26.14
49.725,23.585
49.66,23.009
49.794,23.619
50.132,25.733
50.28,26.432
50.199,26.217
50.166,25.77
50.016,25.287
50.132,25.751
49.908,24.72
49.896,24.581
50.206,26.177
49.942,24.794
50.1,25.639
50.031,25.326
50.322,26.925
49.962,24.567
50.34,26.658
50.032,25.119
50.265,26.252
50.212,26.049
50.173,25.959
49.778,24.135
49.852,24.419
49.821,23.959
49.916,24.158
49.937,24.703
49.786,24.062
50.075,25.565
49.791,23.746
50.323,26.481
49.788,23.796
50.109,25.58
50.128,25.577
49.961,24.641
50.22,26.135
49.894,24.263
49.887,24.419
49.993,24.913
50.11,25.639
50.075,25.253
49.889,24.22
49.77,23.422
50.116,25.645
50.294,26.663
49.842,24.068
49.931,24.618
49.889,23.948
49.734,23.647
49.975,25.127
50.146,26.039
49.939,24.57
49.671,23.286
50.054,25.507
50.058,25.419
49.774,23.595
50.116,25.578
50.197,25.843
50.255,26.222
49.682,23.587
50.14,25.63
50.199,25.618
50.053,25.354
50.237,26.043
49.812,24.177
50.006,25.136
49.858,24.308
50.226,25.839
49.618,22.558
49.87,24.304
49.998,24.999
50.173,25.876
49.951,24.618
50.101,25.333
50.01,25.009
49.897,24.353
49.633,22.846
49.897,24.341
49.708,23.582
50.235,26.34
49.984,25.151
50.12,25.851
50.047,25.223
50.106,25.947
50.17,26.037
49.726,23.757
49.647,23.24
49.935,24.531
50.003,25.028
50.097,25.498
50.059,25.351
49.86,23.94
50.157,26.151
50.175,26.137
50.218,26.177
49.667,23.41
49.908,24.343
50.149,25.843
50.31,26.384
49.588,23.257
49.906,24.428
50.213,26.127
49.924,24.473
49.866,24.56
50.195,26.11
50.091,25.342
50.033,25.363
49.779,23.763
49.946,24.64
49.979,24.937
50.352,26.566
50.013,25.299
49.874,24.509
49.99,24.59
50.039,25.229
50.156,25.907
50.311,26.571
50.045,25.157
50.134,25.715
49.991,24.718
49.846,24.543
50.24,26.446
49.753,23.833
49.759,23.747
50.124,25.395
50.031,25.148
